index,Sku,Style Id,Gender,Catalog,Category,Weight,TP 1,TP 2,Ajio MRP,Amazon MRP,Flipkart MRP,Limeroad MRP,Myntra MRP,Snapdeal MRP
1551,,,Male,T-shirt,Clothing,0.2,777,378.27,675,1995,675,1995,1995,3000
1552,,,Male,Belt,Accessories,0.2,777,378.27,675,1995,675,1995,1995,3000
1553,,,Male,Sneakers,Footwear,0.2,777,378.27,675,1995,675,1995,1995,3000
1554,,,Male,Hat,Accessories,0.2,777,378.27,675,1995,675,1995,1995,3000
1555,,,Male,Gloves,Accessories,0.2,777,378.27,675,1995,675,1995,1995,3000
1556,,,Male,Pants,Clothing,0.2,777,378.27,675,1995,675,1995,1995,3000
1557,,,Male,Socks,Clothing,0.2,777,378.27,675,1995,675,1995,1995,3000
1558,,,Male,Jacket,Outerwear,0.2,777,378.27,675,1995,675,1995,1995,3000
1559,,,Male,Shoes,Footwear,0.2,777,378.27,675,1995,675,1995,1995,3000
1560,,,Male,Jeans,Clothing,0.2,777,378.27,675,1995,675,1995,1995,3000
1561,,,Male,Socks,Clothing,0.2,777,378.27,675,1995,675,1995,1995,3000
1562,,,Male,Sandals,Footwear,0.2,777,378.27,675,1995,675,1995,1995,3000
1563,,,Male,Scarf,Accessories,0.2,777,378.27,675,1995,675,1995,1995,3000
1564,,,Male,Blouse,Clothing,0.2,777,378.27,675,1995,675,1995,1995,3000
1565,,,Male,Jewelry,Accessories,0.2,777,378.27,675,1995,675,1995,1995,3000
1566,,,Male,Sweater,Clothing,0.2,777,378.27,675,1995,675,1995,1995,3000
1567,,,Male,Gloves,Accessories,0.2,777,378.27,675,1995,675,1995,1995,3000
1568,,,Male,Sunglasses,Accessories,0.2,777,378.27,675,1995,675,1995,1995,3000
1569,,,Male,Coat,Outerwear,0.2,777,378.27,675,1995,675,1995,1995,3000
1570,,,Male,Dress,Clothing,0.2,777,378.27,675,1995,675,1995,1995,3000
1571,,,Male,Skirt,Clothing,0.2,777,378.27,675,1995,675,1995,1995,3000
1572,,,Male,Pants,Clothing,0.2,777,378.27,675,1995,675,1995,1995,3000
1573,,,Male,Sweater,Clothing,0.2,777,378.27,675,1995,675,1995,1995,3000
1574,,,Male,Hoodie,Clothing,0.2,777,378.27,675,1995,675,1995,1995,3000
1575,,,Male,Coat,Outerwear,0.2,777,378.27,675,1995,675,1995,1995,3000
1576,,,Male,Jewelry,Accessories,0.2,777,378.27,675,1995,675,1995,1995,3000
1577,,,Male,Belt,Accessories,0.2,777,378.27,675,1995,675,1995,1995,3000
1578,,,Male,Sandals,Footwear,0.2,777,378.27,675,1995,675,1995,1995,3000
1579,,,Male,Sunglasses,Accessories,0.2,777,378.27,675,1995,675,1995,1995,3000
1580,,,Male,Sweater,Clothing,0.2,777,378.27,675,1995,675,1995,1995,3000
1581,,,Male,Belt,Accessories,0.2,777,378.27,675,1995,675,1995,1995,3000
1582,,,Male,Handbag,Accessories,0.5,777,378.27,675,1995,675,1995,1995,3000
1583,,,Male,Skirt,Clothing,0.5,777,378.27,675,1995,675,1995,1995,3000
1584,,,Male,Handbag,Accessories,0.5,777,378.27,675,1995,675,1995,1995,3000
1585,,,Male,Shorts,Clothing,0.5,777,378.27,675,1995,675,1995,1995,3000
1586,,,Male,Boots,Footwear,0.5,777,378.27,675,1995,675,1995,1995,3000
1587,,,Male,Sunglasses,Accessories,0.5,777,378.27,675,1995,675,1995,1995,3000
1588,,,Male,Scarf,Accessories,0.5,777,378.27,675,1995,675,1995,1995,3000
1589,,,Male,Jewelry,Accessories,0.5,675,378.27,675,1995,675,1995,1995,3000
1590,,,Male,Handbag,Accessories,0.5,675,378.27,675,1995,675,1995,1995,3000
1591,,,Male,Gloves,Accessories,0.5,675,378.27,675,1995,675,1995,1995,3000
1592,,,Male,Jeans,Clothing,0.5,675,378.27,675,1995,675,1995,1995,3000
1593,,,Male,Hat,Accessories,0.5,675,378.27,675,1995,675,1995,1995,3000
1594,,,Male,Jeans,Clothing,0.5,675,378.27,675,1995,675,1995,1995,3000
1595,,,Male,Pants,Clothing,0.5,675,378.27,675,1995,675,1995,1995,3000
1596,,,Male,Shorts,Clothing,0.5,675,378.27,675,1995,675,1995,1995,3000
1597,,,Male,Pants,Clothing,0.5,675,378.27,675,1995,675,1995,1995,3000
1598,,,Male,Backpack,Accessories,0.5,675,378.27,675,1995,675,1995,1995,3000
1599,,,Male,Jewelry,Accessories,0.5,675,378.27,675,1995,675,1995,1995,3000
1600,,,Male,Sweater,Clothing,0.5,675,378.27,675,1995,675,1995,1995,3000
1601,,,Male,Shoes,Footwear,0.5,675,378.27,675,1995,675,1995,1995,3000
1602,,,Male,Blouse,Clothing,0.5,675,378.27,675,1995,675,1995,1995,3000
1603,,,Male,Jeans,Clothing,0.5,675,378.27,675,1995,675,1995,1995,3000
1604,,,Male,Sunglasses,Accessories,0.5,675,378.27,675,1995,675,1995,1995,3000
1605,,,Male,Jewelry,Accessories,0.5,675,378.27,675,1995,675,1995,1995,3000
1606,,,Male,Coat,Outerwear,0.5,675,378.27,675,1995,675,1995,1995,3000
1607,,,Male,Jewelry,Accessories,0.5,675,378.27,675,1995,675,1995,1995,3000
1608,,,Male,Backpack,Accessories,0.5,675,378.27,675,1995,675,1995,1995,3000
1609,,,Male,Skirt,Clothing,0.5,675,378.27,675,1995,675,1995,1995,3000
1610,,,Male,Shirt,Clothing,0.5,675,378.27,675,1995,675,1995,1995,3000
1611,,,Male,Sweater,Clothing,0.5,675,378.27,675,1995,675,1995,1995,3000
1612,,,Male,Sneakers,Footwear,0.5,675,378.27,675,1995,675,1995,1995,3000
1613,,,Male,Sandals,Footwear,0.5,675,378.27,675,1995,675,1995,1995,3000
1614,,,Male,Belt,Accessories,0.5,675,378.27,675,1995,675,1995,1995,3000
1615,,,Male,Skirt,Clothing,0.5,675,378.27,675,1995,675,1995,1995,3000
1616,,,Male,Sweater,Clothing,0.5,675,378.27,675,1995,675,1995,1995,3000
1617,,,Male,Skirt,Clothing,0.5,675,378.27,675,1995,675,1995,1995,3000
1618,,,Male,Handbag,Accessories,0.5,675,378.27,675,1995,675,1995,1995,3000
1619,,,Male,Jewelry,Accessories,0.5,675,378.27,675,1995,675,1995,1995,3000
1620,,,Male,Scarf,Accessories,0.5,675,378.27,675,1995,675,1995,1995,3000
1621,,,Male,T-shirt,Clothing,0.5,675,378.27,675,1995,675,1995,1995,3000
1622,,,Male,Coat,Outerwear,0.5,675,378.27,675,1995,675,1995,1995,3000
1623,,,Male,T-shirt,Clothing,0.5,675,378.27,675,1995,675,1995,1995,3000
1624,,,Male,Dress,Clothing,0.5,675,378.27,675,1995,675,1995,1995,3000
1625,,,Male,Shoes,Footwear,0.5,675,378.27,675,1995,675,1995,1995,3000
1626,,,Male,Handbag,Accessories,0.5,675,378.27,675,1995,675,1995,1995,3000
1627,,,Male,Skirt,Clothing,0.5,675,378.27,675,1995,675,1995,1995,3000
1628,,,Male,Sunglasses,Accessories,0.5,675,378.27,675,1995,675,1995,1995,3000
1629,,,Male,Sandals,Footwear,0.5,675,378.27,675,1995,675,1995,1995,3000
1630,,,Male,Shoes,Footwear,0.5,675,378.27,675,1995,675,1995,1995,3000
1631,,,Male,T-shirt,Clothing,0.5,675,378.27,675,1995,675,1995,1995,3000
1632,,,Male,Sneakers,Footwear,0.5,675,378.27,675,1995,675,1995,1995,3000
1633,,,Male,Hat,Accessories,0.5,675,378.27,675,1995,675,1995,1995,3000
1634,,,Male,Skirt,Clothing,0.5,675,378.27,675,1995,675,1995,1995,3000
1635,,,Male,Sweater,Clothing,0.5,675,378.27,675,1995,675,1995,1995,3000
1636,,,Male,Sandals,Footwear,0.5,675,378.27,675,1995,675,1995,1995,3000
1637,,,Male,Dress,Clothing,0.5,675,378.27,675,1995,675,1995,1995,3000
1638,,,Male,Sweater,Clothing,0.5,675,378.27,675,1995,675,1995,1995,3000
1639,,,Male,Jacket,Outerwear,0.5,675,378.27,675,1995,675,1995,1995,3000
1640,,,Male,Gloves,Accessories,0.5,675,378.27,675,1995,675,1995,1995,3000
1641,,,Male,Handbag,Accessories,0.5,675,378.27,675,1995,675,1995,1995,3000
1642,,,Male,Dress,Clothing,0.5,675,378.27,675,1995,675,1995,1995,3000
1643,,,Male,Pants,Clothing,0.5,675,378.27,675,1995,675,1995,1995,3000
1644,,,Male,Jeans,Clothing,0.5,675,378.27,675,1995,675,1995,1995,3000
1645,,,Male,Pants,Clothing,0.5,675,378.27,675,1995,675,1995,1995,3000
1646,,,Male,Dress,Clothing,0.5,675,378.27,675,1995,675,1995,1995,3000
1647,,,Male,Pants,Clothing,0.5,675,378.27,675,1995,675,1995,1995,3000
1648,,,Male,Jewelry,Accessories,0.5,675,378.27,675,1995,675,1995,1995,3000
1649,,,Male,Handbag,Accessories,0.5,675,378.27,675,1995,675,1995,1995,3000
1650,,,Male,Sweater,Clothing,0.5,675,378.27,675,1995,675,1995,1995,3000
1651,,,Male,Backpack,Accessories,0.5,675,378.27,675,1995,675,1995,1995,3000
1652,,,Male,Shorts,Clothing,0.5,675,378.27,675,1995,675,1995,1995,3000
1653,,,Male,Jewelry,Accessories,0.5,675,378.27,675,1995,675,1995,1995,3000
1654,,,Male,Sneakers,Footwear,0.5,675,378.27,675,1995,675,1995,1995,3000
1655,,,Male,Belt,Accessories,0.5,675,378.27,675,1995,675,1995,1995,3000
1656,,,Male,Hoodie,Clothing,0.5,675,378.27,675,1995,675,1995,1995,3000
1657,,,Male,Shirt,Clothing,0.5,675,378.27,675,1995,675,1995,1995,3000
1658,,,Male,Pants,Clothing,0.5,675,378.27,675,1995,675,1995,1995,3000
1659,,,Male,Scarf,Accessories,0.5,675,378.27,675,1995,675,1995,1995,3000
1660,,,Male,Coat,Outerwear,0.5,675,378.27,675,1995,675,1995,1995,3000
1661,,,Male,Coat,Outerwear,0.5,675,378.27,675,1995,675,1995,1995,3000
1662,,,Male,Socks,Clothing,0.5,675,378.27,675,1995,675,1995,1995,3000
1663,,,Male,Sweater,Clothing,0.5,675,378.27,675,1995,675,1995,1995,3000
1664,,,Male,Shirt,Clothing,0.5,675,378.27,675,1995,675,1995,1995,3000
1665,,,Male,Shirt,Clothing,0.5,675,378.27,675,1995,675,1995,1995,3000
1666,,,Male,Sweater,Clothing,0.5,675,378.27,675,1995,675,1995,1995,3000
1667,,,Male,Blouse,Clothing,0.5,675,378.27,675,1995,675,1995,1995,3000
1668,,,Male,Sweater,Clothing,0.5,675,378.27,675,1995,675,1995,1995,3000
1669,,,Male,Hat,Accessories,0.5,675,378.27,675,1995,675,1995,1995,3000
1670,,,Male,Sweater,Clothing,0.5,675,378.27,675,1995,675,1995,1995,3000
1671,,,Male,Hoodie,Clothing,0.5,675,378.27,675,1995,675,1995,1995,3000
1672,,,Male,Shorts,Clothing,0.5,675,378.27,675,1995,675,1995,1995,3000
1673,,,Male,Shorts,Clothing,0.5,675,378.27,675,1995,675,1995,1995,3000
1674,,,Male,Hat,Accessories,0.5,675,378.27,675,1995,675,1995,1995,3000
1675,,,Male,Coat,Outerwear,0.5,675,378.27,675,1995,675,1995,1995,3000
1676,,,Male,Sandals,Footwear,0.5,675,378.27,675,1995,675,1995,1995,3000
1677,,,Male,Skirt,Clothing,0.5,675,378.27,675,1995,675,1995,1995,3000
1678,,,Male,Shoes,Footwear,0.5,675,378.27,675,1995,675,1995,1995,3000
1679,,,Male,Jeans,Clothing,0.5,675,378.27,675,1995,675,1995,1995,3000
1680,,,Male,Sandals,Footwear,0.5,675,378.27,675,1995,675,1995,1995,3000
1681,,,Male,Blouse,Clothing,0.5,675,378.27,675,1995,675,1995,1995,3000
1682,,,Male,Hat,Accessories,0.5,675,378.27,675,1995,675,1995,1995,3000
1683,,,Male,Sweater,Clothing,0.5,675,378.27,675,1995,675,1995,1995,3000
1684,,,Male,Skirt,Clothing,0.5,675,378.27,675,1995,675,1995,1995,3000
1685,,,Male,Jeans,Clothing,0.5,675,378.27,675,1995,675,1995,1995,3000
1686,,,Male,Sneakers,Footwear,0.5,675,378.27,675,1995,675,1995,1995,3000
1687,,,Male,Jewelry,Accessories,0.5,675,378.27,675,1995,675,1995,1995,3000
1688,,,Male,Jewelry,Accessories,0.5,675,378.27,675,1995,675,1995,1995,3000
1689,,,Male,Pants,Clothing,0.5,675,378.27,675,1995,675,1995,1995,3000
1690,,,Male,Belt,Accessories,0.5,675,378.27,675,1995,675,1995,1995,3000
1691,,,Male,Hat,Accessories,0.5,675,378.27,675,1995,675,1995,1995,3000
1692,,,Male,Sneakers,Footwear,0.5,675,378.27,675,1995,675,1995,1995,3000
1693,,,Male,Pants,Clothing,0.5,675,378.27,675,1995,675,1995,1995,3000
1694,,,Male,T-shirt,Clothing,0.5,675,378.27,675,1995,675,1995,1995,3000
1695,,,Male,Sneakers,Footwear,0.5,675,378.27,675,1995,675,1995,1995,3000
1696,,,Male,Shorts,Clothing,0.5,675,378.27,675,1995,675,1995,1995,3000
1697,,,Male,Shoes,Footwear,0.5,675,378.27,675,1995,675,1995,1995,3000
1698,,,Male,Gloves,Accessories,0.5,675,378.27,675,1995,675,1995,1995,3000
1699,,,Male,Socks,Clothing,0.5,675,378.27,675,1995,675,1995,1995,3000
1700,,,Male,Dress,Clothing,0.5,675,378.27,675,1995,675,1995,1995,3000
1701,,,Male,Handbag,Accessories,0.5,675,378.27,675,1995,675,1995,1995,3000
1702,,,Male,Belt,Accessories,0.5,675,378.27,675,1995,675,1995,1995,3000
1703,,,Male,Scarf,Accessories,0.5,675,378.27,675,1995,675,1995,1995,3000
1704,,,Male,Sneakers,Footwear,0.5,675,378.27,675,1995,675,1995,1995,3000
1705,,,Male,Sweater,Clothing,0.5,675,378.27,675,1995,675,1995,1995,3000
1706,,,Male,Coat,Outerwear,0.5,675,378.27,675,1995,675,1995,1995,3000
1707,,,Male,Jewelry,Accessories,0.5,675,378.27,675,1995,675,1995,1995,3000
1708,,,Male,Sunglasses,Accessories,0.5,675,378.27,675,1995,675,1995,1995,3000
1709,,,Male,Shoes,Footwear,0.5,675,378.27,675,1995,675,1995,1995,3000
1710,,,Male,Scarf,Accessories,0.5,675,378.27,675,1995,675,1995,1995,3000
1711,,,Male,Dress,Clothing,0.5,675,378.27,675,1995,675,1995,1995,3000
1712,,,Male,T-shirt,Clothing,0.5,675,378.27,675,1995,675,1995,1995,3000
1713,,,Male,Backpack,Accessories,0.5,675,378.27,675,1995,675,1995,1995,3000
1714,,,Male,Jewelry,Accessories,0.5,675,378.27,675,1995,675,1995,1995,3000
1715,,,Male,Jeans,Clothing,0.5,675,378.27,675,1995,675,1995,1995,3000
1716,,,Male,Sunglasses,Accessories,0.5,675,378.27,675,1995,675,1995,1995,3000
1717,,,Male,Sweater,Clothing,0.5,675,378.27,675,1995,675,1995,1995,3000
1718,,,Male,Shorts,Clothing,0.5,675,378.27,675,1995,675,1995,1995,3000
1719,,,Male,Jewelry,Accessories,0.5,675,378.27,675,1995,675,1995,1995,3000
1720,,,Male,Coat,Outerwear,0.5,675,378.27,675,1995,675,1995,1995,3000
1721,,,Male,Handbag,Accessories,0.5,675,378.27,675,1995,675,1995,1995,3000
1722,,,Male,Boots,Footwear,0.5,675,378.27,675,1995,675,1995,1995,3000
1723,,,Male,Gloves,Accessories,0.5,675,378.27,675,1995,675,1995,1995,3000
1724,,,Male,Sweater,Clothing,0.5,675,378.27,675,1995,675,1995,1995,3000
1725,,,Male,T-shirt,Clothing,0.5,675,378.27,675,1995,675,1995,1995,3000
1726,,,Male,Shoes,Footwear,0.5,675,378.27,675,1995,675,1995,1995,3000
1727,,,Male,Scarf,Accessories,0.5,675,378.27,675,1995,675,1995,1995,3000
1728,,,Male,Sneakers,Footwear,0.5,675,378.27,675,1995,675,1995,1995,3000
1729,,,Male,Dress,Clothing,0.5,675,378.27,675,1995,675,1995,1995,3000
1730,,,Male,Belt,Accessories,0.5,675,378.27,675,1995,675,1995,1995,3000
1731,,,Male,Boots,Footwear,0.5,675,378.27,675,1995,675,1995,1995,3000
1732,,,Male,Scarf,Accessories,0.5,675,378.27,675,1995,675,1995,1995,3000
1733,,,Male,Boots,Footwear,0.5,675,378.27,675,1995,675,1995,1995,3000
1734,,,Male,T-shirt,Clothing,0.5,675,378.27,675,1995,675,1995,1995,3000
1735,,,Male,Backpack,Accessories,0.5,675,378.27,675,1995,675,1995,1995,3000
1736,,,Male,Sneakers,Footwear,0.5,675,378.27,675,1995,675,1995,1995,3000
1737,,,Male,T-shirt,Clothing,0.5,675,378.27,675,1995,675,1995,1995,3000
1738,,,Male,Jeans,Clothing,0.5,675,378.27,675,1995,675,1995,1995,3000
1739,,,Male,Gloves,Accessories,0.5,675,378.27,675,1995,675,1995,1995,3000
1740,,,Male,Hoodie,Clothing,0.5,675,378.27,675,1995,675,1995,1995,3000
1741,,,Male,Sneakers,Footwear,0.5,675,378.27,675,1995,675,1995,1995,3000
1742,,,Male,Shorts,Clothing,0.5,675,378.27,675,1995,675,1995,1995,3000
1743,,,Male,Sweater,Clothing,0.5,675,378.27,675,1995,675,1995,1995,3000
1744,,,Male,Jeans,Clothing,0.5,675,378.27,675,1995,675,1995,1995,3000
1745,,,Male,Jacket,Outerwear,0.5,675,378.27,675,1995,675,1995,1995,3000
1746,,,Male,Jewelry,Accessories,0.5,675,378.27,675,1995,675,1995,1995,3000
1747,,,Male,Backpack,Accessories,0.5,675,378.27,675,1995,675,1995,1995,3000
1748,,,Male,Coat,Outerwear,0.5,675,378.27,675,1995,675,1995,1995,3000
1749,,,Male,Belt,Accessories,0.5,675,378.27,675,1995,675,1995,1995,3000
1750,,,Male,Sandals,Footwear,0.5,675,378.27,675,1995,675,1995,1995,3000
1751,,,Male,Sweater,Clothing,0.5,675,378.27,675,1995,675,1995,1995,3000
1752,,,Male,Shorts,Clothing,0.5,675,378.27,675,1995,675,1995,1995,3000
1753,,,Male,Socks,Clothing,0.5,675,378.27,675,1995,675,1995,1995,3000
1754,,,Male,Shirt,Clothing,0.5,675,378.27,675,1995,675,1995,1995,3000
1755,,,Male,Pants,Clothing,0.5,675,378.27,675,1995,675,1995,1995,3000
1756,,,Male,Scarf,Accessories,0.5,675,378.27,675,1995,675,1995,1995,3000
1757,,,Male,Sweater,Clothing,0.5,675,378.27,675,1995,675,1995,1995,3000
1758,,,Male,Jeans,Clothing,0.5,675,378.27,675,1995,675,1995,1995,3000
1759,,,Male,Pants,Clothing,0.5,675,378.27,675,1995,675,1995,1995,3000
1760,,,Male,Backpack,Accessories,0.5,675,378.27,675,1995,675,1995,1995,3000
1761,,,Male,Coat,Outerwear,0.5,675,378.27,675,1995,675,1995,1995,3000
1762,,,Male,Sandals,Footwear,0.5,675,378.27,675,1995,675,1995,1995,3000
1763,,,Male,Shirt,Clothing,0.5,675,378.27,675,1995,675,1995,1995,3000
1764,,,Male,Hat,Accessories,0.5,675,378.27,675,1995,675,1995,1995,3000
1765,,,Male,Shirt,Clothing,0.5,675,378.27,675,1995,675,1995,1995,3000
1766,,,Male,Skirt,Clothing,0.5,675,378.27,675,1995,675,1995,1995,3000
1767,,,Male,Shoes,Footwear,0.5,675,378.27,675,1995,675,1995,1995,3000
1768,,,Male,Coat,Outerwear,0.5,675,378.27,675,1995,675,1995,1995,3000
1769,,,Male,Pants,Clothing,0.5,675,378.27,675,1995,675,1995,1995,3000
1770,,,Male,Jewelry,Accessories,0.5,675,378.27,675,1995,675,1995,1995,3000
1771,,,Male,Belt,Accessories,0.5,675,378.27,675,1995,675,1995,1995,3000
1772,,,Male,Jacket,Outerwear,0.5,675,378.27,675,1995,675,1995,1995,3000
1773,,,Male,Shirt,Clothing,0.5,675,378.27,675,1995,675,1995,1995,3000
1774,,,Male,Hoodie,Clothing,0.5,675,378.27,675,1995,675,1995,1995,3000
1775,,,Male,Sunglasses,Accessories,0.5,675,675,675,1995,675,1995,1995,3000
1776,,,Male,Sunglasses,Accessories,0.5,675,,,1995,,1995,1995,3000
1777,,,Male,Dress,Clothing,0.5,675,,,1995,,1995,1995,3000
1778,,,Male,Boots,Footwear,0.5,675,,,1995,,1995,1995,3000
1779,,,Male,Shirt,Clothing,0.5,675,,,1995,,1995,1995,3000
1780,,,Male,Shorts,Clothing,0.5,675,,,1995,,1995,1995,3000
1781,,,Male,Gloves,Accessories,0.5,675,,,1995,,1995,1995,3000
1782,,,Male,Jewelry,Accessories,0.5,675,,,1995,,1995,1995,3000
1783,,,Male,Boots,Footwear,0.5,675,,,1995,,1995,1995,3000
1784,,,Male,Jewelry,Accessories,0.5,675,,,1995,,1995,1995,3000
1785,,,Male,Pants,Clothing,0.5,675,,,1995,,1995,1995,3000
1786,,,Male,Jewelry,Accessories,0.5,675,,,1995,,1995,1995,3000
1787,,,Male,Jacket,Outerwear,0.5,675,,,1995,,1995,1995,3000
1788,,,Male,Blouse,Clothing,0.5,675,,,1995,,1995,1995,3000
1789,,,Male,Blouse,Clothing,0.5,675,,,1995,,1995,1995,3000
1790,,,Male,Gloves,Accessories,0.5,675,,,1995,,1995,1995,3000
1791,,,Male,Shorts,Clothing,0.5,675,,,1995,,1995,1995,3000
1792,,,Male,Hat,Accessories,0.5,675,,,1995,,1995,1995,3000
1793,,,Male,Shoes,Footwear,0.5,675,,,1995,,1995,1995,3000
1794,,,Male,Boots,Footwear,0.5,675,,,1995,,1995,1995,3000
1795,,,Male,Jacket,Outerwear,0.5,675,,,1995,,1995,1995,3000
1796,,,Male,Jewelry,Accessories,0.5,675,,,1995,,1995,1995,3000
1797,,,Male,Sunglasses,Accessories,0.5,675,,,1995,,1995,1995,3000
1798,,,Male,Skirt,Clothing,0.5,675,,,1995,,1995,1995,3000
1799,,,Male,Jeans,Clothing,0.5,675,,,1995,,1995,1995,3000
1800,,,Male,Backpack,Accessories,0.5,675,,,1995,,1995,1995,3000
1801,,,Male,Backpack,Accessories,0.5,675,,,1995,,1995,1995,3000
1802,,,Male,Shorts,Clothing,0.5,675,,,1995,,1995,1995,3000
1803,,,Male,Dress,Clothing,0.5,675,,,1995,,1995,1995,3000
1804,,,Male,Scarf,Accessories,0.5,675,,,1995,,1995,1995,3000
1805,,,Male,Jeans,Clothing,0.5,675,,,1995,,1995,1995,3000
1806,,,Male,Coat,Outerwear,0.5,675,,,1995,,1995,1995,3000
1807,,,Male,Sweater,Clothing,0.5,675,,,1995,,1995,1995,3000
1808,,,Male,Sneakers,Footwear,0.5,675,,,1995,,1995,1995,3000
1809,,,Male,Scarf,Accessories,0.5,675,,,1995,,1995,1995,3000
1810,,,Male,Sweater,Clothing,0.5,675,,,1995,,1995,1995,3000
1811,,,Male,Jewelry,Accessories,0.5,675,,,1995,,1995,1995,3000
1812,,,Male,Handbag,Accessories,0.5,675,,,1995,,1995,1995,3000
1813,,,Male,Hoodie,Clothing,0.5,675,,,1995,,1995,1995,3000
1814,,,Male,Hat,Accessories,0.5,675,,,1995,,1995,1995,3000
1815,,,Male,Belt,Accessories,0.5,675,,,1995,,1995,1995,3000
1816,,,Male,Hoodie,Clothing,0.5,675,,,1995,,1995,1995,3000
1817,,,Male,Hat,Accessories,0.5,675,,,1995,,1995,1995,3000
1818,,,Male,Shoes,Footwear,0.5,675,,,1995,,1995,1995,3000
1819,,,Male,Sandals,Footwear,0.5,675,,,1995,,1995,1995,3000
1820,,,Male,Jacket,Outerwear,0.5,675,,,1995,,1995,1995,3000
1821,,,Male,Sweater,Clothing,0.5,675,,,1995,,1995,1995,3000
1822,,,Male,Socks,Clothing,0.5,675,,,1995,,1995,1995,3000
1823,,,Male,Sneakers,Footwear,0.5,675,,,1995,,1995,1995,3000
1824,,,Male,Coat,Outerwear,0.5,675,,,1995,,1995,1995,3000
1825,,,Male,Shirt,Clothing,0.5,675,,,1995,,1995,1995,3000
1826,,,Male,Backpack,Accessories,0.5,675,,,1995,,1995,1995,3000
1827,,,Male,Boots,Footwear,0.5,675,,,1995,,1995,1995,3000
1828,,,Male,Handbag,Accessories,0.5,675,,,1995,,1995,1995,3000
1829,,,Male,Dress,Clothing,0.5,675,,,1995,,1995,1995,3000
1830,,,Male,Sneakers,Footwear,0.5,675,,,1995,,1995,1995,3000
1831,,,Male,Boots,Footwear,0.5,675,,,1995,,1995,1995,3000
1832,,,Male,Shoes,Footwear,0.5,675,,,1995,,1995,1995,3000
1833,,,Male,T-shirt,Clothing,0.5,675,,,1995,,1995,1995,3000
1834,,,Male,Boots,Footwear,0.5,675,,,1995,,1995,1995,3000
1835,,,Male,Pants,Clothing,0.5,675,,,1995,,1995,1995,3000
1836,,,Male,Shoes,Footwear,0.5,675,,,1995,,1995,1995,3000
1837,,,Male,Shoes,Footwear,0.5,675,,,1995,,1995,1995,3000
1838,,,Male,T-shirt,Clothing,0.5,675,,,1995,,1995,1995,3000
1839,,,Male,Scarf,Accessories,0.5,675,,,1995,,1995,1995,3000
1840,,,Male,Shorts,Clothing,0.5,897,,,1995,,1995,1995,3000
1841,,,Male,Jewelry,Accessories,0.5,897,,,1995,,1995,1995,3000
1842,,,Male,T-shirt,Clothing,0.5,897,,,1995,,1995,1995,3000
1843,,,Male,Shirt,Clothing,0.5,897,,,1995,,1995,1995,3000
1844,,,Male,Shirt,Clothing,0.5,897,,,1995,,1995,1995,3000
1845,,,Male,Gloves,Accessories,0.5,897,,,1995,,1995,1995,3000
1846,,,Male,Scarf,Accessories,0.5,897,,,1995,,1995,1995,3000
1847,,,Male,Skirt,Clothing,0.5,897,,,1995,,1995,1995,3000
1848,,,Male,Hat,Accessories,0.5,897,,,1995,,1995,1995,3000
1849,,,Male,Hoodie,Clothing,0.5,897,,,1995,,1995,1995,3000
1850,,,Male,Boots,Footwear,0.5,897,,,1995,,1995,1995,3000
1851,,,Male,Blouse,Clothing,0.5,897,,,1995,,1995,1995,3000
1852,,,Male,Belt,Accessories,0.5,897,,,1995,,1995,1995,3000
1853,,,Male,Sunglasses,Accessories,0.5,897,,,1995,,1995,1995,3000
1854,,,Male,Shorts,Clothing,0.5,897,,,1995,,1995,1995,3000
1855,,,Male,Gloves,Accessories,0.5,897,,,1995,,1995,1995,3000
1856,,,Male,Sandals,Footwear,0.5,897,,,1995,,1995,1995,3000
1857,,,Male,Shirt,Clothing,0.5,897,,,1995,,1995,1995,3000
1858,,,Male,Coat,Outerwear,0.5,897,,,1995,,1995,1995,3000
1859,,,Male,Pants,Clothing,0.5,897,,,1995,,1995,1995,3000
1860,,,Male,T-shirt,Clothing,0.5,897,,,1995,,1995,1995,3000
1861,,,Male,Sneakers,Footwear,0.5,897,,,1995,,1995,1995,3000
1862,,,Male,Shorts,Clothing,0.5,897,,,1995,,1995,1995,3000
1863,,,Male,Coat,Outerwear,0.5,897,,,1995,,1995,1995,3000
1864,,,Male,Sandals,Footwear,0.5,897,,,1995,,1995,1995,3000
1865,,,Male,Pants,Clothing,0.5,897,,,1995,,1995,1995,3000
1866,,,Male,Sandals,Footwear,0.5,897,,,1995,,1995,1995,3000
1867,,,Male,Gloves,Accessories,0.5,897,,,1995,,1995,1995,3000
1868,,,Male,T-shirt,Clothing,0.5,897,,,1995,,1995,1995,3000
1869,,,Male,Jacket,Outerwear,0.5,897,,,1995,,1995,1995,3000
1870,,,Male,Blouse,Clothing,0.5,897,,,1995,,1995,1995,3000
1871,,,Male,Socks,Clothing,0.5,897,,,1995,,1995,1995,3000
1872,,,Male,Coat,Outerwear,0.5,897,,,1995,,1995,1995,3000
1873,,,Male,Dress,Clothing,0.5,897,,,1995,,1995,1995,3000
1874,,,Male,Jacket,Outerwear,0.5,897,,,1995,,1995,1995,3000
1875,,,Male,Boots,Footwear,0.5,897,,,1995,,1995,1995,3000
1876,,,Male,Skirt,Clothing,0.4,897,,,1995,,1995,1995,3000
1877,,,Male,Sandals,Footwear,0.4,897,,,1995,,1995,1995,3000
